Transaction Key,Date Key,Customer Key,Bill To Customer Key,Supplier Key,Transaction Type Key,Payment Method Key,WWI Customer Transaction ID,WWI Supplier Transaction ID,WWI Invoice ID,WWI Purchase Order ID,Supplier Invoice Number,Total Excluding Tax,Tax Amount,Total Including Tax,Outstanding Balance,Is Finalized
45876,9/25/2014,252,202,0,1,0,160139,NULL,33551,NULL,NULL,2245,336.75,2581.75,0,1
45880,9/25/2014,337,202,0,1,0,160159,NULL,33555,NULL,NULL,2336,350.4,2686.4,0,1
45882,9/25/2014,376,202,0,1,0,160169,NULL,33557,NULL,NULL,6577.5,986.63,7564.13,0,1
45884,9/25/2014,250,202,0,1,0,160176,NULL,33559,NULL,NULL,1780,267,2047,0,1
45892,9/25/2014,214,202,0,1,0,160213,NULL,33567,NULL,NULL,263,39.45,302.45,0,1
45895,9/25/2014,261,202,0,1,0,160222,NULL,33570,NULL,NULL,2734,410.1,3144.1,0,1
45896,9/25/2014,257,202,0,1,0,160227,NULL,33571,NULL,NULL,1919.8,287.97,2207.77,0,1
45901,9/25/2014,287,202,0,1,0,160250,NULL,33576,NULL,NULL,3413.6,512.04,3925.64,0,1
45907,9/25/2014,397,202,0,1,0,160275,NULL,33582,NULL,NULL,2221,333.15,2554.15,0,1
45910,9/25/2014,281,202,0,1,0,160286,NULL,33585,NULL,NULL,2676,401.4,3077.4,0,1
45916,9/25/2014,358,202,0,1,0,160308,NULL,33591,NULL,NULL,1959,293.85,2252.85,0,1
45920,9/25/2014,399,202,0,1,0,160323,NULL,33595,NULL,NULL,1037,155.55,1192.55,0,1
45927,9/25/2014,400,202,0,1,0,160357,NULL,33602,NULL,NULL,1143.5,171.53,1315.03,0,1
45928,9/25/2014,219,202,0,1,0,160360,NULL,33603,NULL,NULL,816,122.4,938.4,0,1
45931,9/25/2014,229,202,0,1,0,160372,NULL,33606,NULL,NULL,164,24.6,188.6,0,1
45935,9/25/2014,263,202,0,1,0,160389,NULL,33610,NULL,NULL,1376,206.4,1582.4,0,1
45983,9/26/2014,399,202,0,1,0,160453,NULL,33615,NULL,NULL,432,64.8,496.8,0,1
45985,9/26/2014,212,202,0,1,0,160460,NULL,33617,NULL,NULL,3180,477,3657,0,1
45990,9/26/2014,204,202,0,1,0,160481,NULL,33622,NULL,NULL,1944,291.6,2235.6,0,1
45991,9/26/2014,311,202,0,1,0,160487,NULL,33623,NULL,NULL,2499.95,374.99,2874.94,0,1
45994,9/26/2014,390,202,0,1,0,160500,NULL,33626,NULL,NULL,2592,388.8,2980.8,0,1
45995,9/26/2014,335,202,0,1,0,160506,NULL,33627,NULL,NULL,2938,440.7,3378.7,0,1
46000,9/26/2014,387,202,0,1,0,160529,NULL,33632,NULL,NULL,4359,653.85,5012.85,0,1
46001,9/26/2014,242,202,0,1,0,160534,NULL,33633,NULL,NULL,1203.5,180.53,1384.03,0,1
46003,9/26/2014,368,202,0,1,0,160543,NULL,33635,NULL,NULL,341,51.15,392.15,0,1
46009,9/26/2014,381,202,0,1,0,160568,NULL,33641,NULL,NULL,97,14.55,111.55,0,1
46014,9/26/2014,269,202,0,1,0,160589,NULL,33646,NULL,NULL,1047,157.05,1204.05,0,1
46016,9/26/2014,218,202,0,1,0,160596,NULL,33648,NULL,NULL,1354,203.1,1557.1,0,1
46018,9/26/2014,310,202,0,1,0,160606,NULL,33650,NULL,NULL,2454,368.1,2822.1,0,1
46020,9/26/2014,343,202,0,1,0,160616,NULL,33652,NULL,NULL,1068,160.2,1228.2,0,1
46021,9/26/2014,389,202,0,1,0,160619,NULL,33653,NULL,NULL,331,49.65,380.65,0,1
46023,9/26/2014,385,202,0,1,0,160628,NULL,33655,NULL,NULL,230,34.5,264.5,0,1
46024,9/26/2014,366,202,0,1,0,160632,NULL,33656,NULL,NULL,610,91.5,701.5,0,1
46029,9/26/2014,341,202,0,1,0,160651,NULL,33661,NULL,NULL,2208.6,331.29,2539.89,0,1
46036,9/26/2014,300,202,0,1,0,160684,NULL,33668,NULL,NULL,996.4,149.46,1145.86,0,1
46038,9/26/2014,251,202,0,1,0,160693,NULL,33670,NULL,NULL,2341,351.15,2692.15,0,1
46042,9/26/2014,313,202,0,1,0,160709,NULL,33674,NULL,NULL,1120,168,1288,0,1
46043,9/26/2014,213,202,0,1,0,160713,NULL,33675,NULL,NULL,2244,336.6,2580.6,0,1
46045,9/26/2014,238,202,0,1,0,160723,NULL,33677,NULL,NULL,1880.75,282.11,2162.86,0,1
46051,9/26/2014,322,202,0,1,0,160751,NULL,33683,NULL,NULL,1529.6,229.44,1759.04,0,1
46060,9/26/2014,317,202,0,1,0,160790,NULL,33692,NULL,NULL,3334,500.1,3834.1,0,1
46067,9/26/2014,343,202,0,1,0,160820,NULL,33699,NULL,NULL,202,30.3,232.3,0,1
46069,9/26/2014,236,202,0,1,0,160830,NULL,33701,NULL,NULL,17660,2649,20309,0,1
46071,9/26/2014,290,202,0,1,0,160837,NULL,33703,NULL,NULL,255,38.25,293.25,0,1
46072,9/26/2014,262,202,0,1,0,160840,NULL,33704,NULL,NULL,1948,292.2,2240.2,0,1
46073,9/26/2014,368,202,0,1,0,160844,NULL,33705,NULL,NULL,1450,217.5,1667.5,0,1
46076,9/26/2014,327,202,0,1,0,160854,NULL,33708,NULL,NULL,210,31.5,241.5,0,1
46111,9/27/2014,351,202,0,1,0,160896,NULL,33710,NULL,NULL,8068,1210.2,9278.2,0,1
46113,9/27/2014,348,202,0,1,0,160908,NULL,33712,NULL,NULL,3195,479.25,3674.25,0,1
46117,9/27/2014,252,202,0,1,0,160926,NULL,33716,NULL,NULL,6765.35,1014.8,7780.15,0,1
46118,9/27/2014,296,202,0,1,0,160931,NULL,33717,NULL,NULL,6331.2,949.68,7280.88,0,1
46121,9/27/2014,375,202,0,1,0,160943,NULL,33720,NULL,NULL,1767,265.05,2032.05,0,1
46124,9/27/2014,249,202,0,1,0,160955,NULL,33723,NULL,NULL,639.6,95.94,735.54,0,1
46127,9/27/2014,389,202,0,1,0,160969,NULL,33726,NULL,NULL,8864.8,1329.72,10194.52,0,1
46133,9/27/2014,254,202,0,1,0,160995,NULL,33732,NULL,NULL,4548.6,682.29,5230.89,0,1
46135,9/27/2014,204,202,0,1,0,161005,NULL,33734,NULL,NULL,2106.6,315.99,2422.59,0,1
46139,9/27/2014,270,202,0,1,0,161022,NULL,33738,NULL,NULL,1135,170.25,1305.25,0,1
46155,9/29/2014,381,202,0,1,0,161066,NULL,33741,NULL,NULL,2160,324,2484,0,1
46156,9/29/2014,219,202,0,1,0,161068,NULL,33742,NULL,NULL,710.4,106.56,816.96,0,1
46162,9/29/2014,287,202,0,1,0,161082,NULL,33748,NULL,NULL,442,66.3,508.3,0,1
46163,9/29/2014,369,202,0,1,0,161086,NULL,33749,NULL,NULL,2049.5,307.43,2356.93,0,1
46166,9/29/2014,382,202,0,1,0,161100,NULL,33752,NULL,NULL,6664,999.6,7663.6,0,1
46168,9/29/2014,238,202,0,1,0,161110,NULL,33754,NULL,NULL,4936,740.4,5676.4,0,1
46169,9/29/2014,273,202,0,1,0,161115,NULL,33755,NULL,NULL,662,99.3,761.3,0,1
46172,9/29/2014,204,202,0,1,0,161126,NULL,33758,NULL,NULL,117,17.55,134.55,0,1
46179,9/29/2014,240,202,0,1,0,161154,NULL,33765,NULL,NULL,1175.3,176.3,1351.6,0,1
46181,9/29/2014,272,202,0,1,0,161165,NULL,33767,NULL,NULL,1064,159.6,1223.6,0,1
46183,9/29/2014,354,202,0,1,0,161176,NULL,33769,NULL,NULL,3895.6,584.34,4479.94,0,1
46187,9/29/2014,388,202,0,1,0,161193,NULL,33773,NULL,NULL,1800,270,2070,0,1
46188,9/29/2014,319,202,0,1,0,161199,NULL,33774,NULL,NULL,1805.6,270.84,2076.44,0,1
46189,9/29/2014,210,202,0,1,0,161205,NULL,33775,NULL,NULL,2581,387.15,2968.15,0,1
46190,9/29/2014,238,202,0,1,0,161209,NULL,33776,NULL,NULL,137,20.55,157.55,0,1
46192,9/29/2014,305,202,0,1,0,161219,NULL,33778,NULL,NULL,6186,927.9,7113.9,0,1
46197,9/29/2014,348,202,0,1,0,161244,NULL,33783,NULL,NULL,2235,335.25,2570.25,0,1
46209,9/29/2014,390,202,0,1,0,161303,NULL,33795,NULL,NULL,3338.4,500.76,3839.16,0,1
46211,9/29/2014,226,202,0,1,0,161312,NULL,33797,NULL,NULL,1064,159.6,1223.6,0,1
46213,9/29/2014,268,202,0,1,0,161321,NULL,33799,NULL,NULL,8869.2,1330.38,10199.58,0,1
46214,9/29/2014,278,202,0,1,0,161324,NULL,33800,NULL,NULL,530,79.5,609.5,0,1
46215,9/29/2014,398,202,0,1,0,161328,NULL,33801,NULL,NULL,310,46.5,356.5,0,1
46218,9/29/2014,281,202,0,1,0,161340,NULL,33804,NULL,NULL,3866,579.9,4445.9,0,1
46219,9/29/2014,234,202,0,1,0,161345,NULL,33805,NULL,NULL,3002,450.3,3452.3,0,1
46220,9/29/2014,222,202,0,1,0,161349,NULL,33806,NULL,NULL,3440,516,3956,0,1
46221,9/29/2014,304,202,0,1,0,161353,NULL,33807,NULL,NULL,529,79.35,608.35,0,1
46244,9/30/2014,385,202,0,1,0,161397,NULL,33811,NULL,NULL,1080,162,1242,0,1
46245,9/30/2014,292,202,0,1,0,161400,NULL,33812,NULL,NULL,2420,363,2783,0,1
46247,9/30/2014,241,202,0,1,0,161407,NULL,33814,NULL,NULL,350,52.5,402.5,0,1
46252,9/30/2014,304,202,0,1,0,161426,NULL,33819,NULL,NULL,500,75,575,0,1
46255,9/30/2014,400,202,0,1,0,161437,NULL,33822,NULL,NULL,334.2,50.13,384.33,0,1
46259,9/30/2014,402,202,0,1,0,161456,NULL,33826,NULL,NULL,394.2,59.13,453.33,0,1
46260,9/30/2014,313,202,0,1,0,161459,NULL,33827,NULL,NULL,1088,163.2,1251.2,0,1
46262,9/30/2014,357,202,0,1,0,161468,NULL,33829,NULL,NULL,990.6,148.59,1139.19,0,1
46263,9/30/2014,392,202,0,1,0,161474,NULL,33830,NULL,NULL,1720.4,258.06,1978.46,0,1
46265,9/30/2014,368,202,0,1,0,161482,NULL,33832,NULL,NULL,1585,237.75,1822.75,0,1
46270,9/30/2014,393,202,0,1,0,161502,NULL,33837,NULL,NULL,831.2,124.68,955.88,0,1
46273,9/30/2014,373,202,0,1,0,161515,NULL,33840,NULL,NULL,8703,1305.45,10008.45,0,1
46276,9/30/2014,338,202,0,1,0,161531,NULL,33843,NULL,NULL,1363.6,204.54,1568.14,0,1
46279,9/30/2014,389,202,0,1,0,161545,NULL,33846,NULL,NULL,809,121.35,930.35,0,1
46280,9/30/2014,318,202,0,1,0,161548,NULL,33847,NULL,NULL,215,32.25,247.25,0,1
46284,9/30/2014,204,202,0,1,0,161560,NULL,33851,NULL,NULL,1562.4,234.36,1796.76,0,1
46289,9/30/2014,299,202,0,1,0,161578,NULL,33856,NULL,NULL,989,148.35,1137.35,0,1
46310,10/1/2014,210,202,0,1,0,161619,NULL,33860,NULL,NULL,1080,162,1242,0,1
46315,10/1/2014,307,202,0,1,0,161630,NULL,33865,NULL,NULL,2144,321.6,2465.6,0,1
46318,10/1/2014,234,202,0,1,0,161641,NULL,33868,NULL,NULL,1246.5,186.98,1433.48,0,1
46320,10/1/2014,335,202,0,1,0,161650,NULL,33870,NULL,NULL,685.8,102.87,788.67,0,1
46325,10/1/2014,342,202,0,1,0,161668,NULL,33875,NULL,NULL,432,64.8,496.8,0,1
46326,10/1/2014,356,202,0,1,0,161673,NULL,33876,NULL,NULL,2462,369.3,2831.3,0,1
46329,10/1/2014,370,202,0,1,0,161687,NULL,33879,NULL,NULL,431,64.65,495.65,0,1
46333,10/1/2014,242,202,0,1,0,161708,NULL,33883,NULL,NULL,644,96.6,740.6,0,1
46343,10/1/2014,273,202,0,1,0,161754,NULL,33893,NULL,NULL,2595,389.25,2984.25,0,1
46345,10/1/2014,228,202,0,1,0,161762,NULL,33895,NULL,NULL,1908,286.2,2194.2,0,1
46348,10/1/2014,319,202,0,1,0,161776,NULL,33898,NULL,NULL,1912,286.8,2198.8,0,1
46356,10/1/2014,205,202,0,1,0,161812,NULL,33906,NULL,NULL,2576,386.4,2962.4,0,1
46358,10/1/2014,208,202,0,1,0,161823,NULL,33908,NULL,NULL,4814,722.1,5536.1,0,1
46363,10/1/2014,309,202,0,1,0,161847,NULL,33913,NULL,NULL,3540,531,4071,0,1
46364,10/1/2014,396,202,0,1,0,161853,NULL,33914,NULL,NULL,4982.8,747.42,5730.22,0,1
46373,10/1/2014,225,202,0,1,0,161895,NULL,33923,NULL,NULL,3096,464.4,3560.4,0,1
46409,10/2/2014,234,202,0,1,0,161952,NULL,33928,NULL,NULL,216,32.4,248.4,0,1
46410,10/2/2014,335,202,0,1,0,161954,NULL,33929,NULL,NULL,432,64.8,496.8,0,1
46415,10/2/2014,267,202,0,1,0,161972,NULL,33934,NULL,NULL,1056.8,158.52,1215.32,0,1
46417,10/2/2014,228,202,0,1,0,161984,NULL,33936,NULL,NULL,4586,687.9,5273.9,0,1
46422,10/2/2014,313,202,0,1,0,162008,NULL,33941,NULL,NULL,4702.25,705.34,5407.59,0,1
46423,10/2/2014,231,202,0,1,0,162012,NULL,33942,NULL,NULL,403,60.45,463.45,0,1
46427,10/2/2014,392,202,0,1,0,162034,NULL,33946,NULL,NULL,3068.6,460.29,3528.89,0,1
46430,10/2/2014,272,202,0,1,0,162049,NULL,33949,NULL,NULL,5940,891,6831,0,1
46431,10/2/2014,322,202,0,1,0,162052,NULL,33950,NULL,NULL,811,121.65,932.65,0,1
46441,10/2/2014,312,202,0,1,0,162093,NULL,33960,NULL,NULL,1570,235.5,1805.5,0,1
46444,10/2/2014,290,202,0,1,0,162105,NULL,33963,NULL,NULL,1576,236.4,1812.4,0,1
46446,10/2/2014,229,202,0,1,0,162112,NULL,33965,NULL,NULL,1374,206.1,1580.1,0,1
46450,10/2/2014,333,202,0,1,0,162133,NULL,33969,NULL,NULL,5760.85,864.13,6624.98,0,1
46476,10/3/2014,358,202,0,1,0,162177,NULL,33972,NULL,NULL,1512,226.8,1738.8,0,1
46480,10/3/2014,234,202,0,1,0,162187,NULL,33976,NULL,NULL,10409,1561.35,11970.35,0,1
46482,10/3/2014,347,202,0,1,0,162195,NULL,33978,NULL,NULL,3024,453.6,3477.6,0,1
46483,10/3/2014,225,202,0,1,0,162198,NULL,33979,NULL,NULL,370,55.5,425.5,0,1
46486,10/3/2014,271,202,0,1,0,162211,NULL,33982,NULL,NULL,10332.4,1549.86,11882.26,0,1
46489,10/3/2014,220,202,0,1,0,162225,NULL,33985,NULL,NULL,5423,813.45,6236.45,0,1
46490,10/3/2014,309,202,0,1,0,162230,NULL,33986,NULL,NULL,2922,438.3,3360.3,0,1
46494,10/3/2014,345,202,0,1,0,162244,NULL,33990,NULL,NULL,1503,225.45,1728.45,0,1
46496,10/3/2014,225,202,0,1,0,162250,NULL,33992,NULL,NULL,196.25,29.44,225.69,0,1
46497,10/3/2014,315,202,0,1,0,162253,NULL,33993,NULL,NULL,3250,487.5,3737.5,0,1
46501,10/3/2014,347,202,0,1,0,162269,NULL,33997,NULL,NULL,169,25.35,194.35,0,1
46504,10/3/2014,395,202,0,1,0,162279,NULL,34000,NULL,NULL,1641,246.15,1887.15,0,1
46507,10/3/2014,371,202,0,1,0,162295,NULL,34003,NULL,NULL,3813,571.95,4384.95,0,1
46510,10/3/2014,275,202,0,1,0,162313,NULL,34006,NULL,NULL,2298,344.7,2642.7,0,1
46511,10/3/2014,288,202,0,1,0,162318,NULL,34007,NULL,NULL,11311,1696.65,13007.65,0,1
46513,10/3/2014,312,202,0,1,0,162326,NULL,34009,NULL,NULL,6768,1015.2,7783.2,0,1
46543,10/4/2014,234,202,0,1,0,162402,NULL,34023,NULL,NULL,2857.25,428.59,3285.84,0,1
46550,10/4/2014,228,202,0,1,0,162437,NULL,34030,NULL,NULL,6674,1001.1,7675.1,0,1
46553,10/4/2014,238,202,0,1,0,162453,NULL,34033,NULL,NULL,3621,543.15,4164.15,0,1
46559,10/4/2014,298,202,0,1,0,162479,NULL,34039,NULL,NULL,5182.8,777.42,5960.22,0,1
46565,10/4/2014,284,202,0,1,0,162505,NULL,34045,NULL,NULL,2898.2,434.73,3332.93,0,1
46567,10/4/2014,363,202,0,1,0,162511,NULL,34047,NULL,NULL,117,17.55,134.55,0,1
46570,10/4/2014,224,202,0,1,0,162523,NULL,34050,NULL,NULL,469,70.35,539.35,0,1
46593,10/6/2014,246,202,0,1,0,162572,NULL,34053,NULL,NULL,1080,162,1242,0,1
46597,10/6/2014,288,202,0,1,0,162580,NULL,34057,NULL,NULL,87.5,13.13,100.63,0,1
46598,10/6/2014,312,202,0,1,0,162582,NULL,34058,NULL,NULL,432,64.8,496.8,0,1
46600,10/6/2014,289,202,0,1,0,162589,NULL,34060,NULL,NULL,408,61.2,469.2,0,1
46602,10/6/2014,384,202,0,1,0,162596,NULL,34062,NULL,NULL,1646,246.9,1892.9,0,1
46603,10/6/2014,337,202,0,1,0,162601,NULL,34063,NULL,NULL,891.2,133.68,1024.88,0,1
46604,10/6/2014,262,202,0,1,0,162604,NULL,34064,NULL,NULL,1577,236.55,1813.55,0,1
46605,10/6/2014,331,202,0,1,0,162607,NULL,34065,NULL,NULL,1152,172.8,1324.8,0,1
46608,10/6/2014,274,202,0,1,0,162619,NULL,34068,NULL,NULL,348,52.2,400.2,0,1
46615,10/6/2014,287,202,0,1,0,162654,NULL,34075,NULL,NULL,2370,355.5,2725.5,0,1
46617,10/6/2014,299,202,0,1,0,162664,NULL,34077,NULL,NULL,286,42.9,328.9,0,1
46621,10/6/2014,246,202,0,1,0,162680,NULL,34081,NULL,NULL,439,65.85,504.85,0,1
46625,10/6/2014,247,202,0,1,0,162702,NULL,34085,NULL,NULL,16304,2445.6,18749.6,0,1
46629,10/6/2014,328,202,0,1,0,162722,NULL,34089,NULL,NULL,10956,1643.4,12599.4,0,1
46630,10/6/2014,344,202,0,1,0,162725,NULL,34090,NULL,NULL,1208,181.2,1389.2,0,1
46631,10/6/2014,310,202,0,1,0,162730,NULL,34091,NULL,NULL,1723,258.45,1981.45,0,1
46633,10/6/2014,280,202,0,1,0,162741,NULL,34093,NULL,NULL,394.75,59.21,453.96,0,1
46638,10/6/2014,222,202,0,1,0,162758,NULL,34098,NULL,NULL,197,29.55,226.55,0,1
46639,10/6/2014,252,202,0,1,0,162761,NULL,34099,NULL,NULL,410,61.5,471.5,0,1
46646,10/6/2014,204,202,0,1,0,162796,NULL,34106,NULL,NULL,2159,323.85,2482.85,0,1
46648,10/6/2014,330,202,0,1,0,162808,NULL,34108,NULL,NULL,2535,380.25,2915.25,0,1
46653,10/6/2014,226,202,0,1,0,162832,NULL,34113,NULL,NULL,1845,276.75,2121.75,0,1
46663,10/6/2014,291,202,0,1,0,162875,NULL,34123,NULL,NULL,3542,531.3,4073.3,0,1
46664,10/6/2014,301,202,0,1,0,162879,NULL,34124,NULL,NULL,3578,536.7,4114.7,0,1
46666,10/6/2014,225,202,0,1,0,162889,NULL,34126,NULL,NULL,191,28.65,219.65,0,1
46669,10/6/2014,366,202,0,1,0,162900,NULL,34129,NULL,NULL,447,67.05,514.05,0,1
46678,10/6/2014,209,202,0,1,0,162942,NULL,34138,NULL,NULL,6759,1013.85,7772.85,0,1
46680,10/6/2014,398,202,0,1,0,162954,NULL,34140,NULL,NULL,1527,229.05,1756.05,0,1
46688,10/6/2014,365,202,0,1,0,162988,NULL,34148,NULL,NULL,320,48,368,0,1
46692,10/6/2014,316,202,0,1,0,163009,NULL,34152,NULL,NULL,3181,477.15,3658.15,0,1
46694,10/6/2014,295,202,0,1,0,163021,NULL,34154,NULL,NULL,16492.6,2473.89,18966.49,0,1
46695,10/6/2014,205,202,0,1,0,163027,NULL,34155,NULL,NULL,2655,398.25,3053.25,0,1
46698,10/6/2014,373,202,0,1,0,163039,NULL,34158,NULL,NULL,1433,214.95,1647.95,0,1
46742,10/7/2014,284,202,0,1,0,163098,NULL,34162,NULL,NULL,648,97.2,745.2,0,1
46747,10/7/2014,294,202,0,1,0,163112,NULL,34167,NULL,NULL,625.9,93.89,719.79,0,1
46749,10/7/2014,254,202,0,1,0,163120,NULL,34169,NULL,NULL,2387.2,358.08,2745.28,0,1
46751,10/7/2014,394,202,0,1,0,163127,NULL,34171,NULL,NULL,9932,1489.8,11421.8,0,1
46756,10/7/2014,373,202,0,1,0,163150,NULL,34176,NULL,NULL,767.6,115.14,882.74,0,1
46759,10/7/2014,339,202,0,1,0,163160,NULL,34179,NULL,NULL,196,29.4,225.4,0,1
46760,10/7/2014,326,202,0,1,0,163166,NULL,34180,NULL,NULL,1395,209.25,1604.25,0,1
46767,10/7/2014,323,202,0,1,0,163197,NULL,34187,NULL,NULL,3476,521.4,3997.4,0,1
46770,10/7/2014,364,202,0,1,0,163211,NULL,34190,NULL,NULL,603,90.45,693.45,0,1
46775,10/7/2014,327,202,0,1,0,163229,NULL,34195,NULL,NULL,1696,254.4,1950.4,0,1
46778,10/7/2014,236,202,0,1,0,163240,NULL,34198,NULL,NULL,351,52.65,403.65,0,1
46779,10/7/2014,312,202,0,1,0,163244,NULL,34199,NULL,NULL,3440,516,3956,0,1
46782,10/7/2014,332,202,0,1,0,163259,NULL,34202,NULL,NULL,501,75.15,576.15,0,1
46784,10/7/2014,312,202,0,1,0,163268,NULL,34204,NULL,NULL,2722,408.3,3130.3,0,1
46788,10/7/2014,250,202,0,1,0,163286,NULL,34208,NULL,NULL,5733.5,860.03,6593.53,0,1
46791,10/7/2014,271,202,0,1,0,163299,NULL,34211,NULL,NULL,830,124.5,954.5,0,1
46792,10/7/2014,382,202,0,1,0,163304,NULL,34212,NULL,NULL,4117.5,617.63,4735.13,0,1
46857,10/8/2014,384,202,0,1,0,163508,NULL,34252,NULL,NULL,4119,617.85,4736.85,0,1
46860,10/8/2014,208,202,0,1,0,163522,NULL,34255,NULL,NULL,889,133.35,1022.35,0,1
46866,10/8/2014,329,202,0,1,0,163553,NULL,34261,NULL,NULL,5042,756.3,5798.3,0,1
46868,10/8/2014,222,202,0,1,0,163563,NULL,34263,NULL,NULL,1311.6,196.74,1508.34,0,1
46869,10/8/2014,285,202,0,1,0,163568,NULL,34264,NULL,NULL,1531,229.65,1760.65,0,1
46871,10/8/2014,361,202,0,1,0,163578,NULL,34266,NULL,NULL,19076.5,2861.48,21937.98,0,1
46874,10/8/2014,311,202,0,1,0,163593,NULL,34269,NULL,NULL,5260,789,6049,0,1
46820,10/8/2014,395,202,0,1,0,163346,NULL,34215,NULL,NULL,864,129.6,993.6,0,1
46822,10/8/2014,316,202,0,1,0,163350,NULL,34217,NULL,NULL,320,48,368,0,1
46827,10/8/2014,390,202,0,1,0,163369,NULL,34222,NULL,NULL,1252,187.8,1439.8,0,1
46829,10/8/2014,309,202,0,1,0,163379,NULL,34224,NULL,NULL,1552,232.8,1784.8,0,1
46831,10/8/2014,355,202,0,1,0,163386,NULL,34226,NULL,NULL,297,44.55,341.55,0,1
46832,10/8/2014,394,202,0,1,0,163391,NULL,34227,NULL,NULL,4193,628.95,4821.95,0,1
46833,10/8/2014,360,202,0,1,0,163396,NULL,34228,NULL,NULL,2616,392.4,3008.4,0,1
46841,10/8/2014,386,202,0,1,0,163437,NULL,34236,NULL,NULL,734,110.1,844.1,0,1
46845,10/8/2014,274,202,0,1,0,163456,NULL,34240,NULL,NULL,4626,693.9,5319.9,0,1
46951,10/9/2014,221,202,0,1,0,163861,NULL,34324,NULL,NULL,565.5,84.83,650.33,0,1
46953,10/9/2014,363,202,0,1,0,163868,NULL,34326,NULL,NULL,827.2,124.08,951.28,0,1
46961,10/9/2014,205,202,0,1,0,163903,NULL,34334,NULL,NULL,1445.5,216.83,1662.33,0,1
46962,10/9/2014,395,202,0,1,0,163906,NULL,34335,NULL,NULL,5525,828.75,6353.75,0,1
46967,10/9/2014,257,202,0,1,0,163925,NULL,34340,NULL,NULL,39,5.85,44.85,0,1
46968,10/9/2014,219,202,0,1,0,163931,NULL,34341,NULL,NULL,1490,223.5,1713.5,0,1
46969,10/9/2014,248,202,0,1,0,163936,NULL,34342,NULL,NULL,1344.9,201.74,1546.64,0,1
46970,10/9/2014,333,202,0,1,0,163939,NULL,34343,NULL,NULL,1660,249,1909,0,1
46973,10/9/2014,229,202,0,1,0,163951,NULL,34346,NULL,NULL,232,34.8,266.8,0,1
46974,10/9/2014,259,202,0,1,0,163955,NULL,34347,NULL,NULL,2081,312.15,2393.15,0,1
46982,10/9/2014,228,202,0,1,0,163993,NULL,34355,NULL,NULL,449.4,67.41,516.81,0,1
46985,10/9/2014,400,202,0,1,0,164005,NULL,34358,NULL,NULL,333,49.95,382.95,0,1
46986,10/9/2014,392,202,0,1,0,164007,NULL,34359,NULL,NULL,1944,291.6,2235.6,0,1
46988,10/9/2014,336,202,0,1,0,164013,NULL,34361,NULL,NULL,520,78,598,0,1
46898,10/9/2014,205,202,0,1,0,163631,NULL,34271,NULL,NULL,864,129.6,993.6,0,1
46901,10/9/2014,204,202,0,1,0,163641,NULL,34274,NULL,NULL,954.6,143.19,1097.79,0,1
46909,10/9/2014,264,202,0,1,0,163673,NULL,34282,NULL,NULL,10029,1504.35,11533.35,0,1
46910,10/9/2014,331,202,0,1,0,163676,NULL,34283,NULL,NULL,632,94.8,726.8,0,1
46912,10/9/2014,252,202,0,1,0,163683,NULL,34285,NULL,NULL,447,67.05,514.05,0,1
46913,10/9/2014,389,202,0,1,0,163689,NULL,34286,NULL,NULL,4653,697.95,5350.95,0,1
46914,10/9/2014,206,202,0,1,0,163694,NULL,34287,NULL,NULL,776,116.4,892.4,0,1
46915,10/9/2014,264,202,0,1,0,163699,NULL,34288,NULL,NULL,2782.15,417.32,3199.47,0,1
46916,10/9/2014,383,202,0,1,0,163704,NULL,34289,NULL,NULL,7780.5,1167.08,8947.58,0,1
46922,10/9/2014,215,202,0,1,0,163730,NULL,34295,NULL,NULL,955,143.25,1098.25,0,1
46926,10/9/2014,340,202,0,1,0,163745,NULL,34299,NULL,NULL,1547,232.05,1779.05,0,1
46929,10/9/2014,372,202,0,1,0,163755,NULL,34302,NULL,NULL,2462,369.3,2831.3,0,1
46930,10/9/2014,304,202,0,1,0,163761,NULL,34303,NULL,NULL,591,88.65,679.65,0,1
46933,10/9/2014,239,202,0,1,0,163776,NULL,34306,NULL,NULL,739.2,110.88,850.08,0,1
46938,10/9/2014,332,202,0,1,0,163800,NULL,34311,NULL,NULL,1762,264.3,2026.3,0,1
46942,10/9/2014,281,202,0,1,0,163817,NULL,34315,NULL,NULL,420,63,483,0,1
46994,10/9/2014,336,202,0,1,0,164041,NULL,34367,NULL,NULL,814,122.1,936.1,0,1
47030,10/10/2014,307,202,0,1,0,164095,NULL,34370,NULL,NULL,612.5,91.88,704.38,0,1
47038,10/10/2014,320,202,0,1,0,164116,NULL,34378,NULL,NULL,15357,2303.55,17660.55,0,1
47039,10/10/2014,373,202,0,1,0,164121,NULL,34379,NULL,NULL,2716,407.4,3123.4,0,1
47040,10/10/2014,247,202,0,1,0,164124,NULL,34380,NULL,NULL,654.4,98.16,752.56,0,1
47042,10/10/2014,266,202,0,1,0,164134,NULL,34382,NULL,NULL,2410.4,361.56,2771.96,0,1
47043,10/10/2014,226,202,0,1,0,164137,NULL,34383,NULL,NULL,1978.75,296.81,2275.56,0,1
47050,10/10/2014,354,202,0,1,0,164168,NULL,34390,NULL,NULL,1669.2,250.38,1919.58,0,1
47062,10/10/2014,249,202,0,1,0,164224,NULL,34402,NULL,NULL,2282.8,342.42,2625.22,0,1
47064,10/10/2014,261,202,0,1,0,164234,NULL,34404,NULL,NULL,2103.75,315.56,2419.31,0,1
